bin	bins_n	phylum
'LIB-MJ305-C12_04.18'	1	Bacteroidota
'LIB-MJ284-A8_03.25'	2	Bacteroidota
'LIB-MJ413-A5_01.34'	1	Bacteroidota
'LIB-MJ387-C9_01.4'	1	Bacteroidota
'LIB-MJ341-G8_02_v_LIB-MJ406-E3_04.13'	1	Bacteroidota
'LIB-MJ305-E8_04.42'	1	Bacteroidota
'LIB-MJ388-C6_02.25'	1	Bacteroidota
'LIB-MJ388-F6_02.18'	1	Bacteroidota
'LIB-MJ283-B2_04.19'	1	Bacteroidota
'LIB-MJ388-A10_02.18'	1	Bacteroidota
'LIB-MJ283-G8_04.3'	1	Bacteroidota
'LIB-MJ352-B11_03.13'	1	Bacteroidota
'LIB-MJ334-C12_01.26'	3	Bacteroidota
'LIB-MJ335-A4_02.7'	2	Bacteroidota
'LIB-MJ413-G4_01.5'	2	Bacteroidota
'LIB-MJ413-G3_01.19'	2	Bacteroidota
'LIB-MJ413-C4_01.8'	1	Bacteroidota
'LIB-MJ305-C8_04.10'	1	Patescibacteria
'LIB-MJ413-D8_01.22'	1	Bacteroidota
'LIB-MJ283-G11_04_v_LIB-MJ415-A7_04.16'	2	Bacteroidota
'LIB-MJ284-A10_03.6'	2	Bacteroidota
'LIB-MJ283-H9_04.10'	6	Bacteroidota
'LIB-MJ386-B10_04.38'	1	Bacteroidota
'LIB-MJ390-H2_03.9'	1	Bacteroidota
'LIB-MJ283-F4_04.7'	1	Bacteroidota
'LIB-MJ283-F5_04.14'	2	Bacteroidota
'LIB-MJ388-A6_02.16'	2	Bacteroidota
'LIB-MJ283-H6_04.31'	1	Bacteroidota
'LIB-MJ353-A11_03.21'	1	Bacteroidota
'LIB-MJ305-H2_04.56'	2	Bacteroidota
'LIB-MJ283-H6_04.28'	1	Bacteroidota
'LIB-MJ284-B7_03.16'	5	Bacteroidota
'LIB-MJ284-G6_03.15'	9	Bacteroidota
'LIB-MJ284-C5_03.26'	1	Bacteroidota
'LIB-MJ388-A10_02.13'	1	Bacteroidota
'LIB-MJ345-F2_01.2'	1	Bacteroidota
'LIB-MJ353-A11_03.27'	1	Bacteroidota
'LIB-MJ413-B7_01.12'	3	Atribacterota
'LIB-MJ145-C9_01.3'	1	Thermoplasmatota
'LIB-MJ387-C9_01.3'	1	Chlamydiota
'LIB-MJ305-E8_04.27'	1	Bacteroidota
'LIB-MJ335-E2_02.13'	1	Halobacteriota
'LIB-MJ335-G6_02.1'	1	Halobacteriota
'LIB-MJ149-E5_03.16'	1	Halobacteriota
'LIB-MJ335-A5_02.25'	1	Halobacteriota
'LIB-MJ334-C11_01.3'	1	Halobacteriota
'LIB-MJ283-B1_04_v_LIB-MJ415-B6_04.2'	2	Bacteroidota
'LIB-MJ283-A6_04.10'	1	Bacteroidota
'LIB-MJ305-H9_04.65'	1	Pseudomonadota
'LIB-MJ089-D6_02.1'	1	Bacteroidota
'LIB-MJ131-C2_01.14'	1	Bacteroidota
'LIB-MJ413-A8_01.29'	11	Halobacteriota
'LIB-MJ132-B11_03.19'	1	Thermoproteota
'LIB-MJ386-H9_04.2'	10	Bacteroidota
'LIB-MJ146-C12_01.7'	4	Halobacteriota
'LIB-MJ413-F1_01.7'	1	Bacteroidota
'LIB-MJ259-G6_04.44'	3	Bacteroidota
'LIB-MJ305-H2_04.35'	3	Bacteroidota
'LIB-MJ305-A3_04.9'	2	Bacteroidota
'LIB-MJ305-D5_04.30'	1	Bacteroidota
'LIB-MJ305-D5_04.7'	7	Bacteroidota
'LIB-MJ305-F2_04.18'	1	Bacteroidota
'LIB-MJ334-D4_01.22'	16	Halobacteriota
'LIB-MJ305-C2_04.24'	1	Bacteroidota
'LIB-MJ091-H4_03.7'	1	Bacteroidota
'LIB-MJ134-G7_03.2'	1	Bacteroidota
'LIB-MJ334-G7_01.3'	1	Bacteroidota
'LIB-MJ256-H7_03.53'	2	Bacteroidota
'LIB-MJ283-H3_04.5'	2	Bacteroidota
'LIB-MJ131-A7_01.2'	1	Bacteroidota
'LIB-MJ254-E8_02.20'	2	Bacteroidota
'LIB-MJ334-B12_01.31'	3	Bacteroidota
'LIB-MJ256-F9_03.10'	1	Bacteroidota
'LIB-MJ108-G5_02.4'	1	Halobacteriota
'LIB-MJ256-H7_03.25'	1	Bacteroidota
'LIB-MJ194-H8_04.15'	3	Bacteroidota
'LIB-MJ140-C2_02.39'	1	Bacteroidota
'LIB-MJ381-G2_02.3'	3	Patescibacteria
'LIB-MJ334-G9_01.15'	3	Patescibacteria
'LIB-MJ389-F5_03.4'	1	Actinomycetota
'LIB-MJ390-C6_03.6'	4	Bacteroidota
'LIB-MJ140-E2_02.11'	1	Dependentiae
'LIB-MJ305-F5_04.12'	1	Bacteroidota
'LIB-MJ305-H7_04.33'	1	Pseudomonadota
'LIB-MJ282-C5_03.3'	9	Halobacteriota
'LIB-MJ334-G7_01.15'	1	Pseudomonadota
'LIB-MJ305-C7_04.31'	1	Pseudomonadota
'LIB-MJ305-B9_04.12'	17	Bacteroidota
'LIB-MJ390-F7_03.5'	1	Bacteroidota
'LIB-MJ305-D2_04.1'	1	Bacteroidota
'LIB-MJ334-C11_01.2'	1	Patescibacteria
'LIB-MJ413-F5_01.18'	1	Bacteroidota
'LIB-MJ413-G5_01.38'	1	Acidobacteriota
'LIB-MJ226-B11_01.15'	1	Bacteroidota
'LIB-MJ259-H6_04.29'	1	Bacteroidota
'LIB-MJ145-A11_01.7'	1	Bacteroidota
'LIB-MJ107-A2_02.2'	2	Halobacteriota
'LIB-MJ352-E7_03_v_LIB-MJ368-E7_01.327'	1	Bacteroidota
'LIB-MJ413-H10_01.33'	6	Bacillota
'LIB-MJ305-D3_04.25'	1	Bacteroidota
'LIB-MJ390-C6_03.78'	1	Bacteroidota
'LIB-MJ305-D7_04.17'	14	Bacteroidota
'LIB-MJ334-G7_01.19'	1	Bacteroidota
'LIB-MJ305-G8_04.47'	1	Patescibacteria
'LIB-MJ413-D7_01.68'	1	Bacteroidota
'LIB-MJ334-G1_01.32'	1	Methanobacteriota
'LIB-MJ413-D7_01.2'	1	Marinisomatota
'LIB-MJ335-E7_02.15'	4	Halobacteriota
'LIB-MJ334-C12_01.55'	2	Halobacteriota
'LIB-MJ413-B10_01.15'	1	Iainarchaeota
'LIB-MJ305-C2_04.46'	2	Bacteroidota
'LIB-MJ305-H5_04.25'	3	Bacteroidota
'LIB-MJ305-F8_04.12'	4	Bacteroidota
'LIB-MJ305-C5_04.1'	3	Bacteroidota
'LIB-MJ390-A7_03.89'	6	Bacteroidota
'LIB-MJ305-A5_04.7'	5	Bacteroidota
'LIB-MJ305-D4_04.56'	1	Bacteroidota
'LIB-MJ305-D5_04.22'	2	Bacteroidota
'LIB-MJ305-C2_04.18'	1	Bacteroidota
'LIB-MJ305-F1_04.40'	1	Bacteroidota
'LIB-MJ335-A7_02.33'	1	Halobacteriota
'LIB-MJ305-B1_04.16'	7	Bacteroidota
'LIB-MJ390-A7_03.87'	6	Bacteroidota
'LIB-MJ390-B7_03.29'	4	Bacteroidota
'LIB-MJ335-A7_02.23'	1	Bacillota_B
'LIB-MJ335-B12_02.8'	1	Bacillota_B
'LIB-MJ334-D11_01.32'	1	Bacillota_B
'LIB-MJ352-G9_03.9'	1	Bacillota_B
'LIB-MJ131-C8_01.13'	1	Thermoproteota
'LIB-MJ231-G9_04.5'	4	Desulfobacterota
'LIB-MJ335-F2_02.7'	1	Myxococcota
'LIB-MJ354-C4_04_v_LIB-MJ403-A2_03.13'	2	Planctomycetota
'LIB-MJ390-C6_03.14'	3	Patescibacteria
'LIB-MJ259-G6_04.50'	1	Halobacteriota
'LIB-MJ334-A12_01.14'	1	Nitrospirota
'LIB-MJ334-F9_01.36'	2	Bacteroidota
'LIB-MJ195-D4_01.11'	1	Bacteroidota
'LIB-MJ413-E5_01.33'	1	Pseudomonadota
'LIB-MJ305-B11_04.13'	1	Patescibacteria
'LIB-MJ390-D4_03.4'	2	Bacteroidota
'LIB-MJ305-D7_04.18'	2	Bacteroidota
'LIB-MJ386-H6_04.2'	1	Thermoproteota
'LIB-MJ134-A5_03.26'	1	Bacteroidota
'LIB-MJ305-D4_04.21'	1	Bacteroidota
'LIB-MJ413-B1_01.51'	1	Bacillota_A
'LIB-MJ305-F2_04.51'	2	Bacteroidota
'LIB-MJ305-F2_04.11'	1	Bacteroidota
'LIB-MJ093-A8_02.4'	1	Bacteroidota
'LIB-MJ305-B9_04.37'	7	Bacteroidota
'LIB-MJ305-A7_04.33'	2	Bacteroidota
'LIB-MJ305-B8_04.33'	3	Bacteroidota
'LIB-MJ305-D5_04.23'	2	Bacteroidota
'LIB-MJ305-H6_04.50'	2	Bacteroidota
'LIB-MJ305-A3_04.50'	2	Bacteroidota
'LIB-MJ134-A5_03.30'	1	Bacteroidota
'LIB-MJ227-E5_02.14'	1	Halobacteriota
'LIB-MJ390-B7_03.87'	1	Bacteroidota
'LIB-MJ283-B2_04.2'	1	Bacteroidota
'LIB-MJ283-H6_04.3'	1	Bacteroidota
'LIB-MJ305-C6_04.28'	1	Bacteroidota
'LIB-MJ305-H6_04.26'	4	Bacteroidota
'LIB-MJ410-C11_02.22'	1	Bacteroidota
'LIB-MJ305-D9_04.10'	1	Bacteroidota
'LIB-MJ305-F2_04.44'	1	Bacteroidota
'LIB-MJ305-G2_04.17'	2	Bacteroidota
'LIB-MJ390-C6_03.84'	3	Bacteroidota
'LIB-MJ305-C2_04.49'	2	Bacteroidota
'LIB-MJ146-C12_01.6'	1	Micrarchaeota
'LIB-MJ390-C6_03.15'	1	Bacteroidota
'LIB-MJ305-B6_04.24'	1	Bacteroidota
'LIB-MJ305-D4_04.28'	4	Bacteroidota
'LIB-MJ390-A7_03.12'	13	Bacteroidota
'LIB-MJ283-A8_04.28'	1	Bacteroidota
'LIB-MJ305-H7_04.9'	1	Bacteroidota
'LIB-MJ305-A7_04.28'	11	Bacteroidota
'LIB-MJ214-C1_02.4'	1	Bacteroidota
'LIB-MJ344-G1_04.14'	1	Bacteroidota
'LIB-MJ390-F6_03.16'	1	Bacteroidota
'LIB-MJ334-H7_01.8'	1	Patescibacteria
'LIB-MJ305-A5_04.32'	1	Bacteroidota
'LIB-MJ305-H5_04.22'	1	Bacteroidota
'LIB-MJ305-C6_04.4'	1	Bacteroidota
'LIB-MJ383-G1_01.21'	1	Desulfobacterota
'LIB-MJ390-A7_03.10'	1	Bdellovibrionota
'LIB-MJ334-H7_01.23'	1	Patescibacteria
'LIB-MJ380-G3_03.18'	1	Nanoarchaeota
'LIB-MJ192-E7_04.12'	1	Halobacteriota
'LIB-MJ307-A12_01.21'	1	Halobacteriota
'LIB-MJ413-D7_01.7'	2	Halobacteriota
'LIB-MJ305-E9_04.12'	1	Patescibacteria
'LIB-MJ413-D9_01.10'	21	Halobacteriota
'LIB-MJ413-D10_01.7'	5	Halobacteriota
'LIB-MJ051-E3_02.20'	6	Halobacteriota
'LIB-MJ172-A10_04.45'	1	Halobacteriota
'LIB-MJ254-G11_02.4'	29	Halobacteriota
'LIB-MJ148-H10_02.9'	2	Halobacteriota
'LIB-MJ263-D4_04.50'	5	Halobacteriota
'LIB-MJ107-B6_02_v_LIB-MJ367-B6_03.1'	3	Halobacteriota
'LIB-MJ227-E5_02.16'	1	Halobacteriota
'LIB-MJ263-D4_04.34'	1	Halobacteriota
'LIB-MJ305-D9_04.15'	1	Patescibacteria
'LIB-MJ335-A7_02.9'	2	Halobacteriota
'LIB-MJ177-H2_03_v_LIB-MJ408-E11_04.16'	1	Halobacteriota
'LIB-MJ334-C11_01.38'	1	Halobacteriota
'LIB-MJ130-C11_01.1'	1	Halobacteriota
'LIB-MJ334-G11_01.12'	1	Halobacteriota
'LIB-MJ051-B12_02.1'	1	Halobacteriota
'LIB-MJ132-B7_03.1'	1	Halobacteriota
'LIB-MJ130-C11_01.4'	2	Halobacteriota
'LIB-MJ281-E2_01.4'	2	Halobacteriota
'LIB-MJ414-A7_03.4'	3	Halobacteriota
'LIB-MJ305-H7_04.23'	1	Patescibacteria
'LIB-MJ131-E7_01.4'	1	Halobacteriota
'LIB-MJ110-G8_04_v_LIB-MJ415-H2_04.24'	1	Halobacteriota
'LIB-MJ226-C8_01.13'	1	Halobacteriota
'LIB-MJ091-B12_03.2'	1	Acidobacteriota
'LIB-MJ145-A3_01.2'	1	Verrucomicrobiota
'LIB-MJ390-B7_03.17'	1	Verrucomicrobiota
'LIB-MJ088-G6_04.10'	1	Desulfobacterota
'LIB-MJ172-A10_04.46'	1	FCPU426
'LIB-MJ284-G9_03.8'	4	Gemmatimonadota
'LIB-MJ413-E1_01.13'	2	Pseudomonadota
'LIB-MJ305-B1_04.6'	1	Patescibacteria
'LIB-MJ256-H7_03.29'	1	Pseudomonadota
'LIB-MJ386-H7_04.6'	2	Pseudomonadota
'LIB-MJ413-G1_01.11'	2	Bacteroidota
'LIB-MJ413-G1_01.34'	1	Bacteroidota
'LIB-MJ194-B3_04.7'	4	Halobacteriota
'LIB-MJ091-A10_03.18'	1	Halobacteriota
'LIB-MJ174-C1_01.1'	2	Bacillota
'LIB-MJ147-H2_02.2'	3	Bacillota
'LIB-MJ228-A6_01.17'	1	Bacillota
'LIB-MJ413-A5_01.31'	2	Actinomycetota
'LIB-MJ305-E8_04.23'	1	Patescibacteria
'LIB-MJ413-G3_01.13'	3	Actinomycetota
'LIB-MJ413-A5_01.20'	1	Actinomycetota
'LIB-MJ413-E8_01.21'	2	Bacillota_G
'LIB-MJ413-H3_01.39'	2	Actinomycetota
'LIB-MJ413-H3_01.50'	3	Actinomycetota
'LIB-MJ334-F9_01.19'	1	Patescibacteria
'LIB-MJ389-D6_03.15'	1	Actinomycetota
'LIB-MJ334-G11_01.56'	1	Actinomycetota
'LIB-MJ413-G3_01.11'	3	Actinomycetota
'LIB-MJ413-A5_01.3'	2	Actinomycetota
'LIB-MJ305-C1_04.1'	1	Patescibacteria
'LIB-MJ413-G3_01.6'	5	Actinomycetota
'LIB-MJ413-G3_01.47'	1	Actinomycetota
'LIB-MJ413-G3_01.14'	4	Actinomycetota
'LIB-MJ413-G3_01.16'	1	Actinomycetota
'LIB-MJ413-A7_01.55'	1	Spirochaetota
'LIB-MJ413-A5_01.17'	1	Pseudomonadota
'LIB-MJ383-D3_01.61'	15	Bacteroidota
'LIB-MJ390-D5_03.40'	2	Bacteroidota
'LIB-MJ193-H6_01.8'	2	Bacteroidota
'LIB-MJ306-H8_01.12'	1	Bacteroidota
'LIB-MJ305-E8_04.51'	2	Patescibacteria
'LIB-MJ256-H8_03.7'	2	Bacteroidota
'LIB-MJ190-H7_02.12'	1	Bacteroidota
'LIB-MJ194-A2_04.20'	1	Bacteroidota
'LIB-MJ200-A8_04.20'	1	Bacteroidota
'LIB-MJ107-A1_02.8'	1	Bacteroidota
'LIB-MJ229-G8_03.11'	1	Bacteroidota
'LIB-MJ193-H10_01_v_LIB-MJ402-F8_04.9'	2	Chloroflexota
'LIB-MJ172-F6_04.23'	1	Chloroflexota
'LIB-MJ174-G10_01.12'	1	Chloroflexota
'LIB-MJ195-D10_01.3'	1	Pseudomonadota
'LIB-MJ301-G9_01_v_LIB-MJ408-C4_04.1'	2	Chloroflexota
'LIB-MJ305-C8_04.26'	1	Patescibacteria
'LIB-MJ334-C12_01.10'	1	Chloroflexota
'LIB-MJ390-D1_03.35'	1	Chloroflexota
'LIB-MJ226-C4_01.12'	1	Chloroflexota
'LIB-MJ305-B3_04.11'	1	Chloroflexota
'LIB-MJ256-H4_03.12'	1	Chloroflexota
'LIB-MJ335-C11_02.11'	1	Desulfobacterota_F
'LIB-MJ129-G8_02.12'	1	Chloroflexota
'LIB-MJ230-C9_03.12'	1	Chloroflexota
'LIB-MJ132-F11_03.5'	1	Chloroflexota
'LIB-MJ226-C8_01.15'	1	Chloroflexota
'LIB-MJ256-H7_03.39'	1	Patescibacteria
'LIB-MJ199-A12_04.10'	1	Chloroflexota
'LIB-MJ218-C12_04.33'	1	Chloroflexota
'LIB-MJ194-B8_04.5'	2	Chloroflexota
'LIB-MJ387-A5_01.3'	1	Chloroflexota
'LIB-MJ172-B5_04.24'	1	Chloroflexota
'LIB-MJ192-B6_04.8'	2	Chloroflexota
'LIB-MJ148-G5_02.23'	2	Chloroflexota
'LIB-MJ334-G7_01.7'	1	Chloroflexota
'LIB-MJ413-E9_01.39'	2	Bacillota_G
'LIB-MJ413-F9_01.49'	1	Bacillota_G
'LIB-MJ354-C4_04_v_LIB-MJ403-A2_03.14'	1	Planctomycetota
'LIB-MJ305-C12_04.1'	3	Patescibacteria
'LIB-MJ390-D5_03.38'	2	Acidobacteriota
'LIB-MJ252-E8_02.7'	1	Verrucomicrobiota
'LIB-MJ131-G9_01.14'	1	Chloroflexota
'LIB-MJ198-F1_03.15'	1	Chloroflexota
'LIB-MJ106-H9_01.34'	1	Patescibacteria
'LIB-MJ199-A12_04.14'	2	Chloroflexota
'LIB-MJ260-C5_01.16'	2	Chloroflexota
'LIB-MJ194-B5_04.8'	1	Chloroflexota
'LIB-MJ106-H9_01.23'	2	Chloroflexota
'LIB-MJ200-A8_04.9'	2	Chloroflexota
'LIB-MJ091-H3_03.35'	1	Chlamydiota
'LIB-MJ256-H8_03.38'	1	Chloroflexota
'LIB-MJ130-D6_01.8'	1	Chloroflexota
'LIB-MJ334-D11_01.19'	1	Halobacteriota
'LIB-MJ388-B5_02.6'	1	Deinococcota
'LIB-MJ334-A10_01.64'	2	Patescibacteria
'LIB-MJ190-G9_02.15'	1	Desulfobacterota
'LIB-MJ284-B9_03.14'	1	Patescibacteria
'LIB-MJ352-A5_03.5'	2	Pseudomonadota
'LIB-MJ354-C4_04_v_LIB-MJ403-A2_03.10'	2	Pseudomonadota
'LIB-MJ354-C4_04_v_LIB-MJ403-A2_03.32'	4	Pseudomonadota
'LIB-MJ305-E11_04.36'	1	Patescibacteria
'LIB-MJ413-B2_01.20'	1	Pseudomonadota
'LIB-MJ305-A11_04.22'	2	Pseudomonadota
'LIB-MJ305-B12_04.49'	2	Pseudomonadota
'LIB-MJ305-E11_04.29'	1	Pseudomonadota
'LIB-MJ334-B2_01.10'	1	Pseudomonadota
'LIB-MJ390-E7_03.36'	1	Chloroflexota
'LIB-MJ305-G6_04.40'	2	Pseudomonadota
'LIB-MJ134-A5_03.6'	1	Pseudomonadota
'LIB-MJ301-H4_01.1'	1	Desulfobacterota_D
'LIB-MJ146-G5_01.3'	1	Chloroflexota
'LIB-MJ413-F6_01.7'	1	Patescibacteria
'LIB-MJ228-H5_01.6'	1	Chloroflexota
'LIB-MJ091-E10_03.15'	1	Chloroflexota
'LIB-MJ091-E10_03.3'	1	Chloroflexota
'LIB-MJ307-H11_01.3'	1	Chloroflexota
'LIB-MJ132-C5_03.5'	1	Chloroflexota
'LIB-MJ194-A3_04.2'	1	Chloroflexota
'LIB-MJ390-A7_03.92'	7	Bacteroidota
'LIB-MJ381-G2_02.34'	3	Chloroflexota
'LIB-MJ389-F5_03.14'	1	Chloroflexota
'LIB-MJ130-D6_01.4'	1	Chloroflexota
'LIB-MJ305-C6_04.33'	1	Patescibacteria
'LIB-MJ352-C4_03.4'	1	Actinomycetota
'LIB-MJ149-G4_03.3'	16	Chloroflexota
'LIB-MJ413-E9_01.3'	2	Desulfobacterota
'LIB-MJ413-G9_01.26'	2	Desulfobacterota
'LIB-MJ413-G9_01.1'	5	Desulfobacterota
'LIB-MJ413-A7_01.52'	1	Methanobacteriota
'LIB-MJ381-C4_02.24'	2	Chloroflexota
'LIB-MJ055-E1_04.1'	1	Actinomycetota
'LIB-MJ305-F8_04.32'	1	Pseudomonadota
'LIB-MJ334-B4_01.14'	2	Chloroflexota
'LIB-MJ334-G11_01.4'	1	Patescibacteria
'LIB-MJ334-G1_01.41'	1	Cloacimonadota
'LIB-MJ335-D2_02.2'	1	Chloroflexota
'LIB-MJ335-D2_02.9'	1	Chloroflexota
'LIB-MJ413-D7_01.58'	1	Chloroflexota
'LIB-MJ307-A2_01.57'	2	Nanoarchaeota
'LIB-MJ263-D4_04.56'	2	Nanoarchaeota
'LIB-MJ336-B6_02.2'	1	Myxococcota
'LIB-MJ343-E7_01.1'	1	Actinomycetota
'LIB-MJ283-B2_04.7'	1	Myxococcota
'LIB-MJ387-C9_01.16'	1	Myxococcota
'LIB-MJ334-H9_01.33'	2	Patescibacteria
'LIB-MJ283-H11_04_v_LIB-MJ415-B7_04.24'	10	Myxococcota
'LIB-MJ130-B5_01.12'	1	Myxococcota
'LIB-MJ284-B7_03.5'	15	Myxococcota
'LIB-MJ284-E2_03.6'	3	Myxococcota
'LIB-MJ284-F2_03.16'	29	Myxococcota
'LIB-MJ283-E3_04.8'	7	Myxococcota
'LIB-MJ284-C5_03.14'	37	Myxococcota
'LIB-MJ390-C1_03.34'	2	Myxococcota
'LIB-MJ284-A5_03.4'	3	Myxococcota
'LIB-MJ284-H6_03.17'	1	Myxococcota
'LIB-MJ283-H3_04.9'	1	Myxococcota
'LIB-MJ140-G8_02.8'	2	Myxococcota
'LIB-MJ339-H7_03.17'	2	Myxococcota
'LIB-MJ149-G7_03.7'	1	Myxococcota
'LIB-MJ334-H9_01.22'	1	Patescibacteria
'LIB-MJ306-C12_01.2'	2	Myxococcota
'LIB-MJ283-A2_04.16'	4	Myxococcota
'LIB-MJ192-B6_04.18'	2	Myxococcota
'LIB-MJ284-H7_03.29'	11	Myxococcota
'LIB-MJ283-C5_04.11'	9	Myxococcota
'LIB-MJ283-B2_04.26'	1	Myxococcota
'LIB-MJ334-B4_01.16'	1	Caldisericota
'LIB-MJ413-G8_01.17'	4	Atribacterota
'LIB-MJ132-C5_03.10'	1	Desulfobacterota
'LIB-MJ414-H4_03.2'	1	Desulfobacterota
'LIB-MJ259-A3_04.2'	1	Desulfobacterota
'LIB-MJ413-G5_01.55'	1	Patescibacteria
'LIB-MJ283-F1_04.9'	1	Pseudomonadota
'LIB-MJ283-H6_04.30'	1	Pseudomonadota
'LIB-MJ283-C6_04.4'	1	Pseudomonadota
'LIB-MJ283-F1_04.7'	1	Pseudomonadota
'LIB-MJ306-H3_01.2'	2	Spirochaetota
'LIB-MJ139-E2_01.4'	1	Spirochaetota
'LIB-MJ335-D2_02.8'	1	Halobacteriota
'LIB-MJ177-G1_03.5'	1	Chloroflexota
'LIB-MJ194-D1_04_v_LIB-MJ408-B7_04.9'	1	Chloroflexota
'LIB-MJ190-H7_02.20'	1	Desulfobacterota
'LIB-MJ334-F9_01.21'	4	Patescibacteria
'LIB-MJ259-G6_04.56'	1	Desulfobacterota
'LIB-MJ196-E11_02.12'	6	Desulfobacterota
'LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.30'	1	Desulfobacterota
'LIB-MJ256-E7_03.10'	1	Desulfobacterota
'LIB-MJ334-C11_01.22'	1	Desulfobacterota
'LIB-MJ091-B7_03.8'	1	Desulfobacterota
'LIB-MJ344-F2_04.25'	1	Desulfobacterota
'LIB-MJ177-H2_03_v_LIB-MJ408-E11_04.18'	1	Desulfobacterota
'LIB-MJ196-E11_02.28'	15	Desulfobacterota
'LIB-MJ195-F6_01.37'	8	Desulfobacterota
'LIB-MJ055-A6_04.9'	2	Desulfobacterota
'LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.48'	1	Desulfobacterota
'LIB-MJ344-F2_04.1'	1	Desulfobacterota
'LIB-MJ346-C4_02.14'	1	Desulfobacterota
'LIB-MJ413-A5_01.29'	3	Planctomycetota
'LIB-MJ334-H9_01.43'	1	Patescibacteria
'LIB-MJ218-G9_04.3'	1	Desulfobacterota
'LIB-MJ092-B5_01.6'	1	Desulfobacterota
'LIB-MJ132-F11_03.18'	1	Desulfobacterota
'LIB-MJ138-C8_03.12'	1	Desulfobacterota
'LIB-MJ306-H5_01.2'	1	Desulfobacterota
'LIB-MJ339-B8_03.21'	1	Desulfobacterota
'LIB-MJ132-E6_03.9'	1	Pseudomonadota
'LIB-MJ335-G8_02.4'	1	Pseudomonadota
'LIB-MJ089-A11_02.24'	1	Pseudomonadota
'LIB-MJ259-G6_04.3'	6	Myxococcota
'LIB-MJ305-C6_04.8'	1	Patescibacteria
'LIB-MJ148-G5_02.21'	1	Myxococcota
'LIB-MJ259-H6_04.27'	1	Myxococcota
'LIB-MJ301-F11_01.5'	1	Pseudomonadota
'LIB-MJ283-H10_04.18'	4	Pseudomonadota
'LIB-MJ283-B4_04.5'	1	Pseudomonadota
'LIB-MJ301-D2_01.8'	1	Desulfobacterota
'LIB-MJ334-C11_01.23'	1	Desulfobacterota
'LIB-MJ413-D8_01.7'	4	Desulfobacterota
'LIB-MJ131-E7_01.7'	2	Desulfobacterota
'LIB-MJ132-D8_03.5'	1	Desulfobacterota
'LIB-MJ282-D5_03.11'	3	Desulfobacterota
'LIB-MJ334-H3_01.18'	1	Patescibacteria
'LIB-MJ171-D8_04.8'	1	Desulfobacterota
'LIB-MJ231-C5_04.4'	1	Desulfobacterota
'LIB-MJ256-E9_03.28'	1	Desulfobacterota
'LIB-MJ305-D11_04.17'	2	Pseudomonadota
'LIB-MJ305-B11_04.5'	1	Bacteroidota
'LIB-MJ091-H3_03.47'	2	Planctomycetota
'LIB-MJ131-G2_01.10'	1	Pseudomonadota
'LIB-MJ334-H9_01.66'	2	Patescibacteria
'LIB-MJ138-C8_03.5'	1	Zixibacteria
'LIB-MJ138-C8_03.8'	1	Zixibacteria
'LIB-MJ305-C6_04.22'	1	Patescibacteria
'LIB-MJ334-D7_01.23'	1	Bacteroidota
'LIB-MJ387-D3_01.14'	1	Bacteroidota
'LIB-MJ354-H6_04.12'	2	Gemmatimonadota
'LIB-MJ354-H6_04.13'	1	Gemmatimonadota
'LIB-MJ173-E10_01.1'	2	Deinococcota
'LIB-MJ260-H6_01.40'	1	Deinococcota
'LIB-MJ259-B6_04.42'	2	Thermoproteota
'LIB-MJ259-B6_04.1'	2	Thermoproteota
'LIB-MJ354-H3_04_v_LIB-MJ367-H3_04.45'	1	Thermoproteota
'LIB-MJ255-C2_02.7'	1	Thermoproteota
'LIB-MJ305-C6_04.44'	1	Patescibacteria
'LIB-MJ341-D9_02_v_LIB-MJ406-B4_04.32'	1	Thermoproteota
'LIB-MJ334-G1_01.27'	1	Synergistota
'LIB-MJ413-D8_01.18'	1	Synergistota
'LIB-MJ390-D8_03.6'	13	Thermoproteota
'LIB-MJ131-H4_01.21'	1	Thermoproteota
'LIB-MJ048-C2_04.20'	1	Actinomycetota
'LIB-MJ282-E4_03.11'	1	Actinomycetota
'LIB-MJ307-A2_01.52'	1	Actinomycetota
'LIB-MJ306-H5_01.4'	1	JAGLYR01
'LIB-MJ230-C9_03.10'	1	Krumholzibacteriota
'LIB-MJ413-B11_01.21'	1	Thermoplasmatota
'LIB-MJ131-H10_01.5'	1	Patescibacteria
'LIB-MJ175-H5_02.18'	1	Actinomycetota
'LIB-MJ305-C8_04.33'	1	Actinomycetota
'LIB-MJ334-A2_01.22'	4	Actinomycetota
'LIB-MJ140-B2_02.16'	1	Actinomycetota
'LIB-MJ386-B12_04.27'	1	Actinomycetota
'LIB-MJ389-D6_03.21'	1	Actinomycetota
'LIB-MJ389-D6_03.28'	1	Actinomycetota
'LIB-MJ390-A7_03.22'	2	Chloroflexota
'LIB-MJ305-B8_04.29'	1	Chloroflexota
'LIB-MJ132-F11_03.13'	1	Desulfobacterota_F
'LIB-MJ305-D10_04.47'	1	Patescibacteria
'LIB-MJ305-B6_04.1'	1	Bacteroidota
'LIB-MJ354-B9_04_v_LIB-MJ403-B5_03.6'	1	Chloroflexota
'LIB-MJ305-H7_04.7'	1	Patescibacteria
'LIB-MJ334-G11_01.25'	1	Patescibacteria
'LIB-MJ305-H7_04.6'	3	Chloroflexota
